rowid,sku,producto,proveedor,marca,precio_sin_iva,pmp_sin_iva,ganancia_moneda_nacional,margen_porcentaje,stock_total
88747,BLX14R-J11,"SHURE BLX14R-J11 SISTEMA INALÁMBRICO PARA GUITARRA/BAJO, RECEPTOR PARA RACK",REPRESENTACIONES,SHURE,6435.52586000,5585.97600000,849.54986000,13.200939262483,6
67118,8202555,"GUIT. ELEC. IBANEZ ARTCORE SOMB. MATE AF55-TF",VEERKAMP,IBANEZ,5817.56034000,4965.94000000,851.62034000,14.638788258791,1
89788,2912223503,"JS1X DK, Minion, AH FB - BLK JACKSON",FENDER,JACKSON,3878.44828000,3024.45000000,853.99828000,22.019070987844,1
91371,GX-1B,"PROCESADOR DE EFECTOS PARA BAJO ELÉCTRIC BOSS",ROLAND,BOSS,3597.71552000,2743.20000000,854.51552000,23.751614468951,7
90317,0266020560,"GUITARRA STD TELE MN WPG AMM FENDER",FENDER,FENDER,9284.32759000,8428.22000000,856.10759000,9.220997231098,2
82077,IASENXSWDPRESB,"SISTEMA SENNHEISER XSW-D PRES. BASE SET",AUDYSON,SENNHEISER,6717.79310000,5861.57759000,856.21551000,12.745487949011,1
89530,0140460518,"PLAYER II MUSTANG RW AQB FENDER",FENDER,FENDER,11965.25000000,11108.70000000,856.55000000,7.158646915025,1
89390,0140512518,"GUITARRA ELÉCTRICA PLAYER II STRAT MN AQB FENDER",FENDER,FENDER,11965.25000000,11108.70000000,856.55000000,7.158646915025,1
80186,1607,"E-SG-BK GUITARRA ELECTRICA SG NEGRA BRILLANTE MCCARTNEY",ENTRERPRICE,MCCARTNEY,3288.31034000,2430.32000000,857.99034000,26.092133992438,1
91290,GA-4012-WH-Q,"GUITARRA ACÚSTIC 12 CUERDAS CON ECUALIZADOR BAMBOO (BRIDGE DOCTOR)",BAMBOO,BAMBOO,3599.44828000,2741.37672416,858.07155584,23.838974450829,1
22293,VASKB1SDH3315W,"ESTUCHE SKB P/HERRAJES 1SKB-DH3315W",GONHER,SKB,6079.06034000,5219.56000000,859.50034000,14.138703877382,1
77477,SE535-CL,"AUDIFONOS P/MONITORES PROF TRANSP.SHURE",REPRESENTACIONES,SHURE,7142.11207000,6282.45000000,859.66207000,12.036524512279,1
88577,8214339,"BAJO ELECTROACUSTICO IBANEZ PNB14E-OPN CAOBA",VEERKAMP,IBANEZ,6159.75000000,5299.79000000,859.96000000,13.960956207638,1
90446,PR07976,"SIMPLIFIER MKII DSM","GUITAR GEAR",DSM,6387.91379000,5527.58000000,860.33379000,13.468149669565,1
89517,0140512515,"PLAYER II STRAT MN PWT FENDER",FENDER,FENDER,12081.54310000,11219.79000000,861.75310000,7.132806570048,1
91355,ANSAW392WH,"BAFLES DE INTEMPERIE 120 WATTS YAMAHA",YAMAHA,YAMAHA,4675.43966000,3811.50000000,863.93966000,18.478254941269,9
87705,980105,"4LX4, Amplificador con Mezcladora Back Stage",SENSEY,"BACK STAGE",5057.84483000,4193.10050000,864.74433000,17.097090936260,1
87096,980125,"CS-16000 / AMPLIFICADOR BACK STAGE",SENSEY,"BACK STAGE",6397.70690000,5531.51133000,866.19557000,13.539156818828,2
91293,2514101530,"GUITARRA GRETSCH EMTC JET CLB 1PU STL OLV",FENDER,GRETSCH,7018.25000000,6148.89000000,869.36000000,12.387133544687,1
89288,IANUXNME5,"PROCESADOR NUX NME-5 TRIDENT",GONHER,NUX,6445.04310000,5574.32327250,870.71982750,13.509914735869,4
82547,0370400573,"Bajo Squier Fender Contemporary Jazz Bass Eléctrico Pasivo 4 Cuerda (GE)",FENDER,SQUIER,6259.56034000,5386.36000000,873.20034000,13.949866964618,1
91489,GEA-439G,"GUITARRA ELECTROACÚSTICA 39G + P 4T QTE",MEXBUSA,QTE,2910.34000000,2037.00000000,873.34000000,30.008177738683,1
90227,8201623,"GUITARRA ELECTRICA IBANEZ ''GIO RG'' NEGRO MATE",VEERKAMP,IBANEZ,6407.19828000,5532.62000000,874.57828000,13.649933118661,4
79634,2270100000,"AMPLIFICADOR FENDER BAJO RUMBLE LT 25 120V (AMP)",FENDER,FENDER,3619.82759000,2745.07000000,874.75759000,24.165725252124,8
84999,8202849,"GUITARRA ELECTROACUSTICA IBANEZ NEGRO TRANSPARETE/SOMBREADO NEGRO.",VEERKAMP,IBANEZ,6741.29310000,5866.01000000,875.28310000,12.983905120518,1
78281,8213363,"IBANEZ RG GIO GRX70QA-TBB",VEERKAMP,IBANEZ,3972.41379000,3096.87000000,875.54379000,22.040598897428,2
87383,0970382337,"MANDOLINA FENDER PM-180E MANDO W/B, ACB",FENDER,FENDER,6468.82759000,5591.99000000,876.83759000,13.554814652279,1
88677,0996106315,"ESTUCHE RÍGIDO PARA GUITARRA ELÉCTRICA FENDER X WRANGLER DENIM CASE STRATOCASTER/TELECASTER NEGRO",FENDER,FENDER,3804.31034000,2926.54000000,877.77034000,23.073047715660,2
77542,ISOSCOD312CETOS,"GUITARRA OSCAR SCHMIDT E/ACUSTICA TABACO SUNBURST",GONHER,"OSCAR SCHMIDT",5987.68966000,5108.64333333,879.04632667,14.680893242386,3
82429,IABEHPK112A,"BAFLE BEHRINGER C/PODER MOD. PK112A",INOVAUDIO,BEHRINGER,4476.72414000,3597.51333333,879.21080667,19.639602065585,3
88970,2910112503,"GUITARRA ELECTRICA JACKSON JS SERIES DINKY JS12 NEGRO BRILLANTE",FENDER,JACKSON,3706.03448000,2826.30000000,879.73448000,23.737892476381,4
69387,MC760L-3/4,"CHELO ESTUDIANTE 3/4 SPRUCE AMADEUS CELLINI",LEMUS,"AMADEUS CELLINI",4666.67241000,3786.75000000,879.92241000,18.855457008605,1
82016,IASENXSW1835SEA,"MICROFONO SENNHEISER INALAMB. XSW1-835",AUDYSON,SENNHEISER,6843.74138000,5958.28000000,885.46138000,12.938264771192,3
77570,ISSGRBANSHE6FRBLK,"GUITARRA SGR BY SCHECTER BANSHEE-6 FR BLK NEGRO",GONHER,SGR,6042.41379000,5156.11500000,886.29879000,14.667959209725,2
87029,2517110533,"GUITARRA GRETSCH G5220 EMTC JET BT MDSPH",FENDER,GRETSCH,6570.43966000,5680.12000000,890.31966000,13.550381802000,1
88413,0373900506,"BAJO ELECT FENDER SQUIER SONIC P BASS LRL WPG BLK",FENDER,SQUIER,4137.06897000,3245.34000000,891.72897000,21.554607294836,7
90618,VMNTG,"MICRÓFONO DE CAÑÓN RODE PARA CÁMARA CON FUNCIÓN DE ACTIVADO AUTOMÁTICO Y CONECTIVIDAD USB.","ELIZONDO MUSIC",RODE,4415.78448000,3522.05000000,893.73448000,20.239540313797,1
29227,SLTP014,"TROMPETA SIb PLATEADA DOBLE LLAVE 3S SILVERTONE",LEMUS,SILVERTONE,3786.20690000,2892.00000000,894.20690000,23.617486408363,1
87346,1-Y-B5-NTN,"BAJO QUINTO CLASSIC EBONY NOGAL TAPA NEGRA",CLASSIC,CLASSIC,4024.75862000,3130.25000000,894.50862000,22.225149492319,2
91488,GEA-441BK,"GUITARRA ELECTROACUSTICA 41BK+P 4T QTE",MEXBUSA,QTE,2984.48000000,2089.00000000,895.48000000,30.004556907736,6
90319,SGC12WR,"GUITARRA TEXANA E/ACÚSTICA VINO 12 CDAS SEGOVIA",LEMUS,SEGOVIA,2737.02586000,1837.50000000,899.52586000,32.865084438771,12
89218,ISJETJS450OBE,"GUITARRA JET GUITARS ELECT. JS450",GONHER,"JET GUITARS",5448.53448000,4548.53362000,900.00086000,16.518219042270,2
9644,8213310,"GUIT. ELEC. CORT CLASSIC ROCK DOR.TRANS CR200 GT",VEERKAMP,CORT,6268.80172000,5368.58000000,900.22172000,14.360347642324,1
88934,HERRERA02,"BAJO QUINTO HERRERA CAJA COMPLETA DE PALOESCRITO DIAPAZON EBANO PUENTE NOGAL BRAZO CAOBA DOBLE ALMA DOBLE RESAQUE",OTROS,OTROS,6850.83621000,5948.27580000,902.56041000,13.174456115044,1
77249,2314200000,"FENDER ACOUSTASONIC 40 (AMP)",FENDER,FENDER,3964.65517000,3061.99769231,902.65747769,22.767616324373,13
90573,2750,"SET DE MICROFONOS SOUNDKING DE 7 PZAS PARA GRABACION Y EN VIVO",ENTRERPRICE,SOUNDKING,3222.20690000,2318.14500000,904.06190000,28.057226865227,8
89548,0140532518,"PLAYER II STRAT LH MN AQB FENDER",FENDER,FENDER,12013.56897000,11108.70000000,904.86897000,7.532057894366,1
87059,ITCASCDPS360,"PIANO CASIO DIGITAL CDP-S360BK",GONHER,CASIO,9546.55172000,8640.24000000,906.31172000,9.493602994904,1
77544,ISOSCOC06CEBLK,"GUITARRA OSCAR SCHMIDT E/ACUSTICA NEGRA",GONHER,"OSCAR SCHMIDT",2873.81897000,1967.40000000,906.41897000,31.540572995800,1
79962,VAPREDHKS52,"SOPORTE PROEL P/TECLADO DOBLE",GONHER,PROEL,2373.07759000,1465.62500000,907.45259000,38.239482510978,4
82022,IASENXSW1ME3SEA,"MICROFONO SENNHEISER INALAMB. XSW1-ME3",AUDYSON,SENNHEISER,7232.21552000,6324.39655000,907.81897000,12.552432480607,1
87606,U-BASS-SP,"UKE BASS SAPELE BAMBOO INCLUYE FUNDA ACOLCHADA",BAMBOO,BAMBOO,3491.50862000,2581.20005439,910.30856561,26.072069832381,1
89211,ISJETJL500SLT,"GUITARRA JET GUITARS ELECT. JL500",GONHER,"JET GUITARS",6913.29310000,6000.14655000,913.14655000,13.208561199293,1
88414,0373902503,"BAJO ELECT FENDER SQUIER SONIC P BASS MN WPG 2TS",FENDER,SQUIER,4137.06897000,3223.91333333,913.15563667,22.072526305260,12
89292,IPNUXDP2000,"MODULO NUX P/PERCUSION MOD. DP-2000",GONHER,NUX,5477.58621000,4564.35000000,913.23621000,16.672238007551,4
90005,CVE-10-NA,"CERWIN VEGA CVE-10-NA ALTAVOZ PROFESIONAL",REPRESENTACIONES,"CERWIN VEGA",7540.43966000,6626.00000000,914.43966000,12.127139811898,2
88311,0373252580,"GUIT FENDER SQUIER SONIC STRAT HT MN WPG AWT",FENDER,SQUIER,3878.44828000,2962.46000000,915.98828000,23.617390612722,29
88352,0373553580,"GUIT ELECT FENDER SONIC ESQUIRE H MN BPG AWT",FENDER,SQUIER,3878.44828000,2962.46000000,915.98828000,23.617390612722,29
88418,0373202511,"GUITARRA ELECTRICA FENDER SQUIER SONIC STRAT HSS MN WPG TCO",FENDER,SQUIER,3878.44828000,2962.46000000,915.98828000,23.617390612722,12
88313,0373450526,"GUIT FENDER SQUIER SONIC TELE LRL WPG CAB",FENDER,SQUIER,3878.44828000,2962.46000000,915.98828000,23.617390612722,6
88350,0373302555,"GUIT ELECT FENDER SQUIER SONIC STRAT HT H MN WPG FLP",FENDER,SQUIER,3878.44828000,2962.46000000,915.98828000,23.617390612722,2
88349,0373152503,"GUIT ELECT FENDER SQUIER SONIC STRAT MN WPG",FENDER,SQUIER,3878.44828000,2962.46000000,915.98828000,23.617390612722,2
90335,HERRERA10,"BAJO QUINTO HERRARA NOGAL TAPA NATURAL",OTROS,OTROS,6417.99138000,5500.00000000,917.99138000,14.303406247330,1
80181,GC40/02,"PIEZA GTR CLASICA SERIE C ACABADO YAMAHA",YAMAHA,YAMAHA,3158.14655000,2240.10000000,918.04655000,29.069156084603,191
88312,0373301506,"GUIT FENDER SQUIER SONIC STRAT HT H LRL BPG BLK",FENDER,SQUIER,3878.44828000,2959.52600000,918.92228000,23.693039423488,10
22238,VASKB1SKBFB4,"ESTUCHE SKB P/BAJO ELECTRICO 1SKB-FB-4",GONHER,SKB,4392.74138000,3473.33621000,919.40517000,20.930100146255,1
80167,0971792022,"GUITARRA FENDER DOCEROLA ELECTROACUSTICA TIM ARMSTRONG HELLCAT 12, NAT WN (AC)",FENDER,FENDER,7147.64655000,6227.66666667,919.97988333,12.871088083252,3
88354,0373452506,"GUITARRA ELÉCTRICA FENDER SONIC TELE MN WPG BLK",FENDER,SQUIER,3878.44828000,2958.26857143,920.17970857,23.725460342351,7
77578,ISSGRBANSHE6FRSWN,"GUITARRA SGR BY SCHECTER BANSHEE-6 FR SWN NOGAL SATINADO",GONHER,SGR,6874.18966000,5953.74000000,920.44966000,13.389936931126,1
87599,DDJ-REV1,"CONTROLADOR ESTILO DE BATALLA (2CANALES) SERATO DJ LITE PIONEER",MODULARY,PIONEER,5468.03448000,4543.10295000,924.93153000,16.915246847529,4
88348,0373551517,"GUIT ELECT FENDER SONIC ESQUIRE H LRL BPG UVT",FENDER,SQUIER,3878.44828000,2952.68000000,925.76828000,23.869553315276,3
82616,8213097,"GUITARRA ELECTRICA CORT CR AMBAR",VEERKAMP,CORT,6797.98276000,5871.88000000,926.10276000,13.623199597523,1
90987,2912224580,"GUITARRA JACKSON JS1X DK, MINION, AH FB - SFTY ORANGE",FENDER,JACKSON,3964.65517000,3038.31000000,926.34517000,23.365088015965,1
81576,SM7B,"SHURE SM7B MICROFONO DE RADIO Y TV",REPRESENTACIONES,SHURE,7149.31034000,6222.50000000,926.81034000,12.963632797062,3
88351,0373451558,"GUIT ELECT FENDER SQUIER SONIC TELE LRL BPG TOR",FENDER,SQUIER,3878.44828000,2950.72400000,927.72428000,23.919985855787,10
88308,0373151526,"GUITARRA ELEC SQUIER SONIC STRAT CALIFORNIA BLUE",FENDER,SQUIER,3878.44828000,2947.79000000,930.65828000,23.995634666553,4
86950,IAEIG15LW24008,"BOCINA EIGHTEEN SOUND 15 15LW2400/8",AUDYSON,"EIGHTEEN SOUND",5961.33621000,5030.39655000,930.93966000,15.616291838034,1
89373,0140550515,"PLAYER II TELE RW PWT FENDER",FENDER,FENDER,12040.18103000,11108.70000000,931.48103000,7.736437082458,1
29288,MV006B,"VIOLIN ESTUDIANTE 1/2 ANTIGUO C/ ESTUCHE PEARL RIVER",LEMUS,"PEARL RIVER",1824.13793103,892.40000000,931.73793103,51.078260869445,1
86753,SPSRE473SET,"TECLADO EDUCATIVO 61 TECLAS MOD.PSRE473",YAMAHA,YAMAHA,6986.55172000,6051.60000000,934.95172000,13.382162724475,2
89492,IAMIDDM16,"MEZCLADORA MIDAS MOD. DM16",AUDYSON,MIDAS,7841.26724000,6900.26724000,941.00000000,12.000611268543,1
77531,IABEHXTOUCH,"CONTROLADOR BEHRINGER MOD. X TOUCH",INOVAUDIO,BEHRINGER,7453.91379000,6512.51724000,941.39655000,12.629560476846,1
79980,8214102,"BAJO ELECTRICO IBANEZ SR BLANCO. SR300E-PW",VEERKAMP,IBANEZ,6243.50000000,5301.47000000,942.03000000,15.088171698567,1
27977,1302G,"ACORDEON TECLAS GRIS 2512 HILL 4 VOCES FARINELLI",LEMUS,FARINELLI,5333.72414000,4390.30000000,943.42414000,17.687906521540,5
90709,2314314000,"AMPLIFICADOR ACOUSTIC JR 120V MX FENDER",FENDER,FENDER,7037.08621000,6093.61000000,943.47621000,13.407199824542,1
88353,0373250558,"GUITARRA ELÉCTRICA FENDER SONIC STRAT HT LRL WPG TOR",FENDER,FENDER,3878.44828000,2933.12000000,945.32828000,24.373878720384,1
82023,IASENXSW1ME3SEB,"MICROFONO SENNHEISER INALAMB. XSW1-ME3",AUDYSON,SENNHEISER,7434.04310000,6485.51000000,948.53310000,12.759316663095,2
22075,IVRYBTR202S,"TROMPETA ROY BENSON C/ESTUCHE TR-202S",GONHER,"ROY BENSON",7441.12931000,6490.19000000,950.93931000,12.779502551072,1
82611,8202813,"GUITARRA ELECTRICA IBANEZ GIO RG VERDE CLARO METALICO GRX40-MGN",VEERKAMP,IBANEZ,3513.15517000,2561.70666667,951.44850333,27.082450312891,3
90953,KL49MK3W,"ARTURIA KEYLAB 49 MK3 WHITE","DI AUDIO",ARTURIA,7204.03448000,6250.08000000,953.95448000,13.241947725936,1
89394,0970783164,"KINGMAN BASS, SEB W/BAG WN FENDER",FENDER,FENDER,8547.70690000,7593.64000000,954.06690000,11.161670740020,1
86763,MX412D/S,"MICROFONO SHURE SUPERCARDIOIDE CULLO DE GANSO 12 PULGADAS",REPRESENTACIONES,SHURE,7468.39655000,6514.00000000,954.39655000,12.779135971295,2
28412,MC760LBK,"CHELO ESTUDIANTE 4/4 NEGRO AMADEUS CELLINI",LEMUS,"AMADEUS CELLINI",4716.50862000,3761.25000000,955.25862000,20.253511590105,1
88711,GERG121GPIIMTU2,"PAQUETE GUITARRA ELÉCTRICA YAMAHA ERG121GPIIMTU2 AMPLIFICADOR Y ACCESORIOS",YAMAHA,YAMAHA,5734.07759000,4778.40000000,955.67759000,16.666631642144,1
60883,EXBT047,"BATERIA JUNIOR GRIS RAYADO 5PZAS ARO NEGRO EXTREME",LEMUS,EXTREME,3163.79310000,2205.00000000,958.79310000,30.305177035755,6
27990,CNAC051,"ACORDEON TECLAS JUNIOR NEGRO C22K8BSN CENTURY",LEMUS,CENTURY,4215.62931000,3255.50000000,960.12931000,22.775468130522,2
87464,ISOSCOD312CESM,"GUITARRA OSCAR SCHMIDT E/ACUS. OD312CESM",GONHER,"OSCAR SCHMIDT",7135.37931000,6172.43000000,962.94931000,13.495418647898,1
91327,2514103539,"GUITARRA GRESTCH EMTC JET DCM",FENDER,GRETSCH,8394.38793000,7429.95000000,964.43793000,11.489079823834,1
88170,GA-38-NORDICWOLF-Q,"GUITARRA ELECTROACUSTICA NORDIC WOLF 38 INCLUYE FUNDA ACOLCHONADA",BAMBOO,BAMBOO,3200.75862000,2235.99993880,964.75868120,30.141563164797,3
87524,0970302321,"BANJO ELECTRICO FENDER PB-180E NAT",FENDER,FENDER,7255.89655000,6291.01000000,964.88655000,13.297964536167,1
87097,980126,"CS-20000 / AMPLIFICADOR BACK STAGE",SENSEY,"BACK STAGE",7211.35345000,6246.46341000,964.89004000,13.380151821570,6
89406,ICBLSDEBUT100R,"COMBO BLACKSTAR P/GUIT DEBUT-100R",GONHER,BLACKSTAR,7180.38793000,6211.62931000,968.75862000,13.491730940504,1
30767,IPBEHXD80USB,"BATERIA BEHRINGER DIGITAL MOD. XD80USB",INOVAUDIO,BEHRINGER,8713.84483000,7744.29310000,969.55173000,11.126566388491,1
88774,SLXD2/B87A-G58,"SHURE SLXD2/B87A-G58",REPRESENTACIONES,SHURE,7662.50000000,6690.25000000,972.25000000,12.688417618271,4
28179,EXBT025,"BATERIA JUNIOR VINO 5 PZAS ARO NEGRO EXTREME",LEMUS,EXTREME,3163.79310000,2191.25000000,972.54310000,30.739781940861,4
29183,SLTB018,"TROMBON DE VARA SIb LAQUEADO SL-700L SILVERTONE",LEMUS,SILVERTONE,4235.11207000,3259.75000000,975.36207000,23.030372133694,3
63269,GC40M/02,"GUIT. YAMAHA SERIE C CLASICA MATE C40M/02",YAMAHA,YAMAHA,3316.25862000,2339.66000000,976.59862000,29.448807584253,18
88905,ME-90,"PEDALERA BOSS ME-90 PROCESADOR MULTI EFECTOS FX PARA GUITARRA",ROLAND,BOSS,5306.24138000,4327.20000000,979.04138000,18.450750915519,4
86966,"CM311 AESH - W/TA4F","MICROFONO DE DIADEMA AKG 6000h50950",HERMES,AKG,7733.61207000,6754.00000000,979.61207000,12.666940895576,1
87969,IAAUNID14MKII,"INTERFAZ AUDIENT MOD. ID14 MKII",INOVAUDIO,AUDIENT,5733.00000000,4750.19828000,982.80172000,17.142887144601,2
77830,ISSCCOMENEXT6FVSB,"GUITARRA SCHECTER ELECT. OMEN EXTRM 6 FR",GONHER,SCHECTER,11440.07759000,10452.88362000,987.19397000,8.629259392986,2
88744,BLX14/B98-J11,"SHURE BLX14/B98-J11 SISTEMA INALÁMBRICO CON MICRÓFONO CUELLO DE GANSO PARA INSTRUMENTO",REPRESENTACIONES,SHURE,7773.10345000,6785.85600000,987.24745000,12.700814499002,5
87495,GA-38-KOA-Q,"GUITARRA ELECTROACUSTICA KOA 38 INCLUYE FUNDA ACOLCHONADA",BAMBOO,BAMBOO,3776.72414000,2786.79827680,989.92586320,26.211230328302,5
91029,988560,"EMINENCE 18GS1400, WOOFER 18IN, STEEL (4018)",SENSEY,EMINENCE,4112.07000000,3118.96800000,993.10200000,24.150902100402,2
27968,1302A,"ACORDEON TECLAS AZUL 2512 HILL 4 VOCES FARINELLI",LEMUS,FARINELLI,5333.72414000,4339.25000000,994.47414000,18.645023887568,2
68144,1302W,"ACORDEON TECLAS BLANCO 2512 HILL 4 VOCES FARINELLI",LEMUS,FARINELLI,5333.72414000,4339.25000000,994.47414000,18.645023887568,1
90310,2817050568,"GUITARRA G2622 STRML CB DC GNMTL GRETSCH",FENDER,GRETSCH,7581.89655000,6583.68000000,998.21655000,13.165789633466,2
87483,8202649,"GUITARRA ELECTRICA IBANEZ ''RG'' AZUL SOMBREAD",VEERKAMP,IBANEZ,7239.79310000,6240.97000000,998.82310000,13.796293432750,1
88176,8213190,"GUITARRA ELECTROACUSTICA IBANEZ ZURDA, NEGRA",VEERKAMP,IBANEZ,7969.12931000,6966.99000000,1002.13931000,12.575267272203,1
83168,ISWASO12SE,"GUITARRA WASHBURN E/ACUSTICA MOD. O12SE",GONHER,WASHBURN,7623.02586000,6614.99138000,1008.03448000,13.223547952125,1
82403,0374030501,"GUITARRA CV 50S TELECASTE MN WBL (GE)",FENDER,SQUIER,7356.48276000,6347.55000000,1008.93276000,13.714879690685,2
86702,0370350544,"GUITARRA ELEC. FENDER CONT JAGUAR HH ST LRL BPG SHG",FENDER,SQUIER,7493.69828000,6484.50000000,1009.19828000,13.467292681018,1
90203,1604,"E-LP-SET-NECK-SB GUITARRA ELECTRICA E-LP SET NECK SANDARD MCCARTNEY",ENTRERPRICE,MCCARTNEY,3586.21552000,2576.42600000,1009.78952000,28.157524676598,1
90944,KLES88MK3B,"ARTURIA KEYLAB ESSENTIAL 88 MK3 BLACK","Di Audio",ARTURIA,7075.35345000,6064.79680800,1010.55664200,14.282772573008,2
86644,SP-12,"BAFLE PROFESIONAL 12 STAGEPRO ALIEN PRO","QUALITY LIGHTS","ALIEN PRO",5452.26724000,4441.03366965,1011.23357035,18.547028710023,5
89110,2320,"S-G5-3TS GUITARRA ELÉCTRICA FLOYD ROSE DE 22 TRASTES, PASTILLA SENCILLA Y DOS HUMBUCKERS. CUERPO DE CAOBA, DIAPASÓN DE PALISANDRO, BRAZO DE ARCE. ACABADO HIGH GLOSS",ENTRERPRICE,OTROS,2923.27586000,1911.26500000,1012.01086000,34.619068075224,1
88731,SLXD4-G58,"SHURE SLXD4-G58 RECEPTOR PARA SISTEMA INALÁMBRICO DIGITAL SERIE SLXD",REPRESENTACIONES,SHURE,7819.15517000,6804.00000000,1015.15517000,12.982926517367,2
82186,VAGATGTOUR12UC,"ESTUCHE GATOR RACK G-TOUR 12U CAST",AUDYSON,GATOR,8487.37069000,7470.02586000,1017.34483000,11.986572369210,1
80712,ITCASCDPS100,"PIANO CASIO DIGITAL CDP-S100",GONHER,CASIO,7667.18103000,6649.20000000,1017.98103000,13.277122661078,1
78234,0970183021,"CB-60SCE BASS NATURAL LR (AC)",FENDER,FENDER,4689.93103000,3671.91000000,1018.02103000,21.706524541364,8
79746,0374540506,"BAJO ELECTRICO SQUIER CLASSIC VIBE '70S JAZZ BASS",FENDER,SQUIER,7704.54310000,6685.65000000,1018.89310000,13.224575250932,1
78326,IABEHB1800XP,"BAFLE BEHRINGER C/PODER B1800XP",INOVAUDIO,BEHRINGER,11677.33621000,10658.39000000,1018.94621000,8.725844590545,1
8088,3604273,"PEDAL DOB. BOMBO TAMA IRON COBRA C/E MOD. HP900PSWN",VEERKAMP,TAMA,7798.04310000,6777.54500000,1020.49810000,13.086592199010,1
91299,2514102502,"GUITARRA GRETSCH EMTC JET CLB RVBLU",FENDER,GRETSCH,7426.09483000,6405.30000000,1020.79483000,13.746051637749,1
90700,IVBEATS100,"SAXOFON BENJAMIN ADAMS TENOR MOD. TS100",GONHER,"BENJAMIN ADAMS",7840.93103000,6819.31034000,1021.62069000,13.029328865299,1
91466,2840,"SIERREÑA-XII-EQ-NT GUITARRA TAGIMA ELECTRO ACÚSTICA DE 12 CUERDAS CON CUERPO DE SAPELE",ENTRERPRICE,TAGIMA,4977.01724000,3954.52000000,1022.49724000,20.544378102255,1
89203,SP-6000,"STAGE PRO-MAQUINA DE PIROTECNIA PARA INTERIOR ALIEN PRO","QUALITY LIGHTS","ALIEN PRO",7850.43103000,6827.58400000,1022.84703000,13.029183061303,1
